Date,Location,Lease ID,Unit Number,SQM,Retailer,Sales,Sector,Sector detail
31/08/2021,Blanchardstown Centre,M00004869,Unit 117,114.55,Retailer 36,139640,Entertainment,Gaming
31/01/2014,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,107235.1,Fashion,Mixed
03/03/2014,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,129753.19,Fashion,Mixed
31/03/2014,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,137215.9,Fashion,Mixed
01/05/2014,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,143415.64,Fashion,Mixed
31/05/2014,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,152760.5,Fashion,Mixed
01/07/2014,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,150165.41,Fashion,Mixed
31/07/2014,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,139931.94,Fashion,Mixed
31/08/2014,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,176930.5,Fashion,Mixed
01/10/2014,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,104654.3887,Fashion,Mixed
31/10/2014,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,216746.17,Fashion,Mixed
01/12/2014,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,366405.49,Fashion,Mixed
31/12/2014,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,894667.98,Fashion,Mixed
31/01/2015,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,168632,Fashion,Mixed
03/03/2015,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,152791,Fashion,Mixed
31/03/2015,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,179300.22,Fashion,Mixed
01/05/2015,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,170183.46,Fashion,Mixed
31/05/2015,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,184856.98,Fashion,Mixed
01/07/2015,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,198120.57,Fashion,Mixed
31/07/2015,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,203405,Fashion,Mixed
31/08/2015,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,249414,Fashion,Mixed
01/10/2015,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,173592,Fashion,Mixed
31/10/2015,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,272204.05,Fashion,Mixed
01/12/2015,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,434396.64,Fashion,Mixed
31/12/2015,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,887540,Fashion,Mixed
31/01/2016,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,238179.7,Fashion,Mixed
02/03/2016,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,179648.7,Fashion,Mixed
31/03/2016,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,199045,Fashion,Mixed
01/05/2016,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,177841,Fashion,Mixed
31/05/2016,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,182124.12,Fashion,Mixed
01/07/2016,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,196193,Fashion,Mixed
31/07/2016,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,202508,Fashion,Mixed
31/08/2016,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,214239,Fashion,Mixed
01/10/2016,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,176680,Fashion,Mixed
31/10/2016,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,212218,Fashion,Mixed
01/12/2016,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,347661,Fashion,Mixed
31/12/2016,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,747513,Fashion,Mixed
31/01/2017,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,185627,Fashion,Mixed
03/03/2017,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,134820.69,Fashion,Mixed
31/03/2017,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,141972,Fashion,Mixed
01/05/2017,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,168694.92,Fashion,Mixed
31/05/2017,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,155967,Fashion,Mixed
01/07/2017,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,166049.68,Fashion,Mixed
31/07/2017,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,207677,Fashion,Mixed
31/08/2017,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,197193,Fashion,Mixed
01/10/2017,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,150615.2,Fashion,Mixed
31/10/2017,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,173092,Fashion,Mixed
01/12/2017,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,291733,Fashion,Mixed
31/12/2017,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,609727.44,Fashion,Mixed
31/01/2018,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,170291.62,Fashion,Mixed
03/03/2018,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,114210,Fashion,Mixed
31/03/2018,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,127442.71,Fashion,Mixed
01/05/2018,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,121398.6,Fashion,Mixed
31/05/2018,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,131500.12,Fashion,Mixed
01/07/2018,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,126824.99,Fashion,Mixed
31/07/2018,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,172549.44,Fashion,Mixed
31/08/2018,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,166369.75,Fashion,Mixed
01/10/2018,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,122397.2,Fashion,Mixed
31/10/2018,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,166380.19,Fashion,Mixed
01/12/2018,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,251602.3,Fashion,Mixed
31/12/2018,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,541149.63,Fashion,Mixed
31/01/2019,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,147137.23,Fashion,Mixed
03/03/2019,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,88630.53,Fashion,Mixed
31/03/2019,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,141169.7,Fashion,Mixed
01/05/2019,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,125950.74,Fashion,Mixed
31/05/2019,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,116937.84,Fashion,Mixed
01/07/2019,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,149375.59,Fashion,Mixed
31/07/2019,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,146964.84,Fashion,Mixed
31/08/2019,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,163364.54,Fashion,Mixed
01/10/2019,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,116006.86,Fashion,Mixed
31/10/2019,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,139152.39,Fashion,Mixed
01/12/2019,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,196689.79,Fashion,Mixed
31/12/2019,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,447970.6,Fashion,Mixed
31/01/2020,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,101781.05,Fashion,Mixed
02/03/2020,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,117932.31,Fashion,Mixed
31/03/2020,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,41593.86,Fashion,Mixed
01/07/2020,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,52103.49,Fashion,Mixed
31/07/2020,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,159125.68,Fashion,Mixed
31/08/2020,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,168740.55,Fashion,Mixed
01/10/2020,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,89680.8,Fashion,Mixed
31/10/2020,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,73489.85,Fashion,Mixed
31/12/2020,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,408032.9,Fashion,Mixed
31/03/2021,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,201.24,Fashion,Mixed
01/05/2021,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,212.9,Fashion,Mixed
31/05/2021,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,98072.92,Fashion,Mixed
01/07/2021,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,144813.1,Fashion,Mixed
31/07/2021,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,128920.63,Fashion,Mixed
31/08/2021,Blanchardstown Centre,M00004938,Unit 222,570.61,Retailer 45,122206.36,Fashion,Mixed
31/01/2014,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,31249,F&B,Takeaway
03/03/2014,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,27922,F&B,Takeaway
31/03/2014,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,34179,F&B,Takeaway
01/05/2014,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,37776,F&B,Takeaway
31/05/2014,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,40149,F&B,Takeaway
01/07/2014,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,35770,F&B,Takeaway
31/07/2014,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,42869,F&B,Takeaway
31/08/2014,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,43410,F&B,Takeaway
01/10/2014,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,43877,F&B,Takeaway
31/10/2014,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,44117,F&B,Takeaway
01/12/2014,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,49671,F&B,Takeaway
31/12/2014,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,68801,F&B,Takeaway
31/01/2015,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,42814,F&B,Takeaway
03/03/2015,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,38977,F&B,Takeaway
31/03/2015,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,49828,F&B,Takeaway
01/05/2015,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,34801,F&B,Takeaway
31/05/2015,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,44647,F&B,Takeaway
01/07/2015,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,43233,F&B,Takeaway
31/07/2015,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,50601,F&B,Takeaway
31/08/2015,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,47116,F&B,Takeaway
01/10/2015,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,44546,F&B,Takeaway
31/10/2015,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,41062,F&B,Takeaway
01/12/2015,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,59385,F&B,Takeaway
31/12/2015,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,62095,F&B,Takeaway
31/01/2016,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,38537,F&B,Takeaway
02/03/2016,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,40967,F&B,Takeaway
31/03/2016,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,49472,F&B,Takeaway
01/05/2016,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,38039,F&B,Takeaway
31/05/2016,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,39337,F&B,Takeaway
01/07/2016,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,46709,F&B,Takeaway
31/07/2016,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,47104,F&B,Takeaway
31/08/2016,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,50551,F&B,Takeaway
01/10/2016,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,41236,F&B,Takeaway
31/10/2016,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,46837,F&B,Takeaway
01/12/2016,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,58043,F&B,Takeaway
31/12/2016,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,64507,F&B,Takeaway
31/01/2017,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,37383,F&B,Takeaway
03/03/2017,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,42062,F&B,Takeaway
31/03/2017,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,45519,F&B,Takeaway
01/05/2017,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,37419,F&B,Takeaway
31/05/2017,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,48216,F&B,Takeaway
01/07/2017,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,41602,F&B,Takeaway
31/07/2017,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,43627,F&B,Takeaway
31/08/2017,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,51832,F&B,Takeaway
01/10/2017,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,44784,F&B,Takeaway
31/10/2017,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,47662,F&B,Takeaway
01/12/2017,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,56625,F&B,Takeaway
31/12/2017,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,68947,F&B,Takeaway
31/01/2018,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,37690,F&B,Takeaway
03/03/2018,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,41601,F&B,Takeaway
31/03/2018,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,47323,F&B,Takeaway
01/05/2018,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,48756,F&B,Takeaway
31/05/2018,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,51789,F&B,Takeaway
01/07/2018,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,45194,F&B,Takeaway
31/07/2018,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,60521,F&B,Takeaway
31/08/2018,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,52155,F&B,Takeaway
01/10/2018,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,52382.09,F&B,Takeaway
31/10/2018,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,58289.26,F&B,Takeaway
01/12/2018,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,65255.85,F&B,Takeaway
31/12/2018,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,81652.89,F&B,Takeaway
31/01/2019,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,44994,F&B,Takeaway
03/03/2019,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,43323,F&B,Takeaway
31/03/2019,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,48423,F&B,Takeaway
01/05/2019,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,48886,F&B,Takeaway
31/05/2019,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,53418,F&B,Takeaway
01/07/2019,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,55616,F&B,Takeaway
31/07/2019,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,56128,F&B,Takeaway
31/08/2019,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,55646,F&B,Takeaway
01/10/2019,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,48391,F&B,Takeaway
31/10/2019,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,56366,F&B,Takeaway
01/12/2019,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,56632,F&B,Takeaway
31/12/2019,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,70169,F&B,Takeaway
31/01/2020,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,42139,F&B,Takeaway
02/03/2020,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,38410,F&B,Takeaway
31/03/2020,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,18330,F&B,Takeaway
01/07/2020,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,8576,F&B,Takeaway
31/07/2020,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,48205,F&B,Takeaway
31/08/2020,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,43050,F&B,Takeaway
01/10/2020,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,30489,F&B,Takeaway
31/10/2020,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,27733,F&B,Takeaway
01/12/2020,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,21913,F&B,Takeaway
31/12/2020,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,63216,F&B,Takeaway
03/03/2021,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,13506.86,F&B,Takeaway
31/03/2021,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,17949.56,F&B,Takeaway
01/05/2021,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,19543.91,F&B,Takeaway
31/05/2021,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,32261.8,F&B,Takeaway
01/07/2021,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,35113.57,F&B,Takeaway
31/07/2021,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,37060,F&B,Takeaway
31/08/2021,Blanchardstown Centre,M00004965,Unit 253,95.6,Retailer 52,34093,F&B,Takeaway
31/01/2014,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,43506,Footwear,Mixed
03/03/2014,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,32803,Footwear,Mixed
31/03/2014,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,54424,Footwear,Mixed
01/05/2014,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,62679,Footwear,Mixed
31/05/2014,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,54731,Footwear,Mixed
01/07/2014,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,48024,Footwear,Mixed
31/07/2014,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,25406.85,Footwear,Mixed
31/08/2014,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,44030.82,Footwear,Mixed
01/10/2014,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,44143.06,Footwear,Mixed
31/10/2014,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,65873.69,Footwear,Mixed
01/12/2014,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,56925.1,Footwear,Mixed
31/12/2014,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,37055.76,Footwear,Mixed
31/01/2015,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,43885.44,Footwear,Mixed
03/03/2015,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,50127.69,Footwear,Mixed
31/03/2015,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,59265,Footwear,Mixed
01/05/2015,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,71824,Footwear,Mixed
31/05/2015,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,71534,Footwear,Mixed
01/07/2015,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,63834,Footwear,Mixed
31/07/2015,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,56425,Footwear,Mixed
31/08/2015,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,64624.47,Footwear,Mixed
01/10/2015,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,57912.19,Footwear,Mixed
31/10/2015,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,58246.14,Footwear,Mixed
01/12/2015,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,63979,Footwear,Mixed
31/12/2015,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,35344,Footwear,Mixed
31/01/2016,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,51625,Footwear,Mixed
02/03/2016,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,51853,Footwear,Mixed
31/03/2016,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,55809,Footwear,Mixed
01/05/2016,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,60926,Footwear,Mixed
31/05/2016,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,56425,Footwear,Mixed
01/07/2016,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,53413,Footwear,Mixed
31/07/2016,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,47813,Footwear,Mixed
31/08/2016,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,42408,Footwear,Mixed
01/10/2016,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,51627,Footwear,Mixed
31/10/2016,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,54822,Footwear,Mixed
01/12/2016,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,46217,Footwear,Mixed
31/12/2016,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,27837,Footwear,Mixed
31/01/2017,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,40137,Footwear,Mixed
03/03/2017,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,41078,Footwear,Mixed
31/03/2017,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,53261,Footwear,Mixed
01/05/2017,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,54677,Footwear,Mixed
31/05/2017,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,52876.76,Footwear,Mixed
01/07/2017,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,44420.67,Footwear,Mixed
31/07/2017,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,48068,Footwear,Mixed
31/08/2017,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,46321.42,Footwear,Mixed
01/10/2017,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,45917,Footwear,Mixed
31/10/2017,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,47546,Footwear,Mixed
01/12/2017,Blanchardstown Centre,M00004962,Unit 249,79.9,Retailer 51,41078.36,Footwear,Mixed
